Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Extract Links,1544,0,180,192.44066096049627,165.6751739997162,1203.3450859998993,414.60492227979273,25.951314764806348,0.0,180,190,200,200,220,240,290,310,780,1200,1200
,Aggregated,1544,0,180,192.44066096049627,165.6751739997162,1203.3450859998993,414.60492227979273,25.951314764806348,0.0,180,190,200,200,220,240,290,310,780,1200,1200
