Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Extract Links,304,0,180,192.4521171381606,164.00897699986672,860.3664500001287,414.61842105263156,5.194202611386804,0.0,180,180,190,190,220,250,340,460,860,860,860
,Aggregated,304,0,180,192.4521171381606,164.00897699986672,860.3664500001287,414.61842105263156,5.194202611386804,0.0,180,180,190,190,220,250,340,460,860,860,860
