Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Extract Links,24228,0,22,23.86891062559917,8.638252999844553,188.37185999973372,390.0,412.3257606335764,0.0,22,25,27,28,33,40,52,61,96,170,190
,Aggregated,24228,0,22,23.86891062559917,8.638252999844553,188.37185999973372,390.0,412.3257606335764,0.0,22,25,27,28,33,40,52,61,96,170,190
