Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Extract Links,17555,0,13,16.59566034970199,4.562314999930095,154.00085600003877,390.0,297.00222293221753,0.0,13,17,19,21,29,37,49,58,110,150,150
,Aggregated,17555,0,13,16.59566034970199,4.562314999930095,154.00085600003877,390.0,297.00222293221753,0.0,13,17,19,21,29,37,49,58,110,150,150
